Motif	Species Universality	Distance to Human	Aedes_aegypti	Ailuropoda_melanoleuca	Amphimedon_queenslandica	Anolis_carolinensis	Anopheles_gambiae	Apis_mellifera	Bos_taurus	Branchiostoma_floridae	Caenorhabditis_brenneri	Caenorhabditis_briggsae	Caenorhabditis_elegans	Caenorhabditis_japonica	Caenorhabditis_remanei	Callithrix_jacchus	Cavia_porcellus	Choloepus_hoffmanni	Ciona_intestinalis	Culex_quinquefasciatus	Danio_rerio	Dasypus_novemcinctus	Dipodomys_ordii	Drosophila_ananassae	Drosophila_erecta	Drosophila_melanogaster	Drosophila_mojavensis	Drosophila_persimilis	Drosophila_pseudoobscura	Drosophila_sechellia	Drosophila_simulans	Drosophila_virilis	Drosophila_willistoni	Drosophila_yakuba	Echinops_telfairi	Equus_caballus	Erinaceus_europaeus	Felis_catus	Gallus_gallus	Gasterosteus_aculeatus	Gorilla_gorilla	Helobdella_robusta	Homo_sapiens	Lottia_gigantea	Loxodonta_africana	Macaca_mulatta	Macropus_eugenii	Meleagris_gallopavo	Meloidogyne_incognita	Microcebus_murinus	Monodelphis_domestica	Mus_musculus	Myotis_lucifugus	Ochotona_princeps	Ornithorhynchus_anatinus	Oryctolagus_cuniculus	Oryzias_latipes	Otolemur_garnettii	Pan_troglodytes	Pediculus_humanus	Pongo_pygmaeus	Procavia_capensis	Pteropus_vampyrus	Rattus_norvegicus	Schistosoma_japonicum	Sorex_araneus	Spermophilus_tridecemlineatus	Sus_scrofa	Taeniopygia_guttata	Takifugu_rubripes	Tarsius_syrichta	Tupaia_belangeri	Tursiops_truncatus	Vicugna_pacos	Xenopus_laevis	Xenopus_tropicalis
M3060_1.02	0.253477481646607	429.62195479	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0
M0882_1.02	0.252870296905037	732.999999965	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0
M2331_1.02	0.251807614044736	NA	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M4710_1.02	0.251807614044736	NA	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M3110_1.02	0.250979993582777	429.62195479	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0
M3111_1.02	0.250979993582777	429.62195479	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0
M5363_1.02	0.250744387542182	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1
M0447_1.02	0.247738871205947	NA	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
M0451_1.02	0.246627958431456	NA	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
M3792_1.02	0.24534508776378	429.62195479	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1
M5627_1.02	0.244132610227523	429.62195479	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	1
M0945_1.02	0.242780241605155	429.62195479	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	0
M5506_1.02	0.24248907588491	429.62195479	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0
M0192_1.02	0.24248907588491	429.62195479	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0
M3381_1.02	0.24248907588491	429.62195479	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0
M1600_1.02	0.241405421139665	429.62195479	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1
M5837_1.02	0.241405421139665	429.62195479	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1
M5836_1.02	0.241405421139665	429.62195479	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1
M5835_1.02	0.241405421139665	429.62195479	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1
M2995_1.02	0.240511008867449	429.62195479	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0
M2996_1.02	0.240511008867449	429.62195479	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0
M3360_1.02	0.240511008867449	429.62195479	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0
M1553_1.02	0.238020116573116	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1
M1554_1.02	0.238020116573116	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1
M1548_1.02	0.238020116573116	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1
M1558_1.02	0.238020116573116	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1
M1545_1.02	0.238020116573116	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1
M1546_1.02	0.238020116573116	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1
M1550_1.02	0.238020116573116	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1
M4146_1.02	0.236341751736203	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1
M1963_1.02	0.236341751736203	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1
M6547_1.02	0.236341751736203	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1
M0444_1.02	0.236341751736203	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1
M0622_1.02	0.233448042686323	NA	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M5631_1.02	0.228491392642826	429.62195479	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0
M3568_1.02	0.228491392642826	429.62195479	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0
M3569_1.02	0.228491392642826	429.62195479	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0
M1543_1.02	0.228093596868504	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
M5493_1.02	0.228093596868504	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
M1551_1.02	0.228093596868504	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
M5496_1.02	0.228093596868504	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
M5495_1.02	0.228093596868504	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
M1547_1.02	0.228093596868504	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
M5494_1.02	0.228093596868504	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
M3158_1.02	0.227315624288276	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1
M3157_1.02	0.227315624288276	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1
M6197_1.02	0.227315624288276	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1
M0574_1.02	0.22529194172126	NA	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
M6542_1.02	0.225238649827001	355.74211181	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	1
M4151_1.02	0.225238649827001	355.74211181	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	1
M0906_1.02	0.224537357841237	429.62195479	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0
M5051_1.02	0.223929765483752	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M4992_1.02	0.223862214662712	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M4991_1.02	0.223862214662712	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M2251_1.02	0.223862214662712	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M5745_1.02	0.22338389238175	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0
M5744_1.02	0.22338389238175	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	1	0
M3745_1.02	0.222830967811661	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0
M4072_1.02	0.220537925363258	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1
M5055_1.02	0.21882592567182	NA	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M5054_1.02	0.21882592567182	NA	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M0546_1.02	0.21882592567182	NA	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M4062_1.02	0.218755235219967	355.74211181	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	1
M4063_1.02	0.218755235219967	355.74211181	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	1
M5935_1.02	0.218593234395112	355.74211181	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0
M5179_1.02	0.217756314345221	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
M0602_1.02	0.217036468673818	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M3103_1.02	0.21557959236386	429.62195479	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0
M4612_1.02	0.21557959236386	429.62195479	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0
M5121_1.02	0.213271657866354	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M2258_1.02	0.213271657866354	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M5123_1.02	0.213271657866354	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M5122_1.02	0.213271657866354	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M5124_1.02	0.213271657866354	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M4122_1.02	0.211348195915353	429.62195479	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0
M5034_1.02	0.21086243443585	NA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M5415_1.02	0.209800878602453	935.999999975	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0
